Type of Product,Date of Purchase,Time of Purchase,Cost of Purchase,Qty of Purchase,With Promotion,Customer ID,Seller Brand,Seller ID,Rating,Time Taken for Transaction (s)
Groceries,04/01/2020,2023-03-18 19:09:11.253000,857.47,3,0,62825,Unilever,725,5,57.12
Groceries,22/04/2020,2023-03-18 17:44:01.253002,816.84,8,0,92128,Nestle,101,1,88.41
Sports and Outdoors,03/11/2020,2023-03-18 20:26:45.253003,56.47,7,0,84967,Nike,117,3,59.84
Fitness,26/05/2021,2023-03-18 19:22:19.253005,363.63,6,0,24609,Fitbit,676,1,66.07
Household Essentials,03/05/2021,2023-03-18 18:07:25.253006,470.67,6,1,44884,P&G,550,3,37.88
Electronics,18/11/2020,2023-03-18 19:39:01.253008,479.3,6,1,99442,Nokia,761,3,36.48
Home and Living,19/12/2021,2023-03-18 18:34:24.253010,403.63,3,0,98453,H&M Home,152,2,64.56
Household Essentials,05/01/2021,2023-03-18 20:15:54.253011,141.74,5,0,13843,Unilever,352,5,3.13
Beauty and Personal Care,14/08/2020,2023-03-18 19:15:33.253013,610.99,4,0,42249,Unilever,585,4,14.01
Fitness,03/09/2020,2023-03-18 19:58:47.253014,379.96,1,0,45360,Adidas,432,3,66.01
Beauty and Personal Care,07/02/2022,2023-03-18 17:55:02.253016,197.14,1,1,33020,Unilever,359,3,55.88
Sports and Outdoors,31/10/2021,2023-03-18 19:07:27.253017,925.76,1,1,87740,Nike,846,3,111.1
Fitness,16/08/2021,2023-03-18 18:39:57.253019,66.16,10,0,66932,Fitbit,143,4,0.49
Fitness,28/04/2020,2023-03-18 19:07:25.253021,75.96,3,1,17420,Fitbit,433,1,21.32
Electronics,19/07/2020,2023-03-18 18:55:18.253022,354.8,3,0,89843,Apple,168,1,56.94
Electronics,04/09/2021,2023-03-18 17:43:01.253024,1.86,8,0,43731,Nokia,298,3,16.08
Electronics,05/04/2020,2023-03-18 19:59:51.253025,590.27,4,1,69663,LG,406,1,23.62
Fitness,16/03/2020,2023-03-18 19:37:55.253027,705.49,10,1,89770,Reebok,734,1,41.01
Baby and Toys,09/06/2021,2023-03-18 20:14:20.253029,598.28,5,0,30055,Fisher-Price,459,5,90.99
Home and Living,29/06/2021,2023-03-18 19:35:29.253030,528.37,8,1,68194,H&M Home,231,4,106.31
Baby and Toys,07/12/2021,2023-03-18 19:14:50.253032,558.21,1,0,34233,Fisher-Price,482,4,89.74
Sports and Outdoors,28/02/2022,2023-03-18 17:58:58.253034,643.84,3,1,20918,Adidas,792,4,92.11
Sports and Outdoors,28/07/2021,2023-03-18 19:03:27.253035,662.51,2,0,84737,Adidas,825,4,20.58
Baby and Toys,20/08/2020,2023-03-18 19:04:01.253037,572.78,6,0,39664,Fisher-Price,127,2,63.72
Home and Living,03/08/2020,2023-03-18 18:22:11.253038,648.25,3,0,73370,IKEA,822,2,1.53
Sports and Outdoors,01/05/2021,2023-03-18 18:14:46.253040,403.19,9,1,94728,Adidas,416,1,66.46
Home and Living,29/08/2020,2023-03-18 20:04:37.253042,15.31,5,1,24791,IKEA,565,2,68.53
Baby and Toys,08/12/2021,2023-03-18 20:18:00.253043,161.81,6,0,69387,Fisher-Price,247,5,21.28
Fitness,11/12/2020,2023-03-18 18:39:01.253045,348.6,1,1,70009,Adidas,270,5,13.08
Home and Living,12/08/2021,2023-03-18 19:11:53.253046,263.12,2,0,13128,IKEA,964,1,96.12
Household Essentials,14/02/2020,2023-03-18 17:53:41.253048,620.73,10,0,41269,P&G,307,4,7.17
Beauty and Personal Care,01/10/2020,2023-03-18 18:02:33.253049,858.99,9,1,64131,Unilever,343,4,88.77
Household Essentials,10/12/2020,2023-03-18 19:53:08.253051,307.49,10,1,22522,P&G,912,1,84.46
Home and Living,21/03/2020,2023-03-18 18:39:46.253053,320.86,8,0,94201,H&M Home,661,5,40.74
Sports and Outdoors,08/12/2020,2023-03-18 18:10:11.253054,112.5,5,1,13347,Nike,636,4,33.96
Sports and Outdoors,10/11/2021,2023-03-18 18:51:47.253056,477.39,7,1,69189,Adidas,529,2,7.3
Fitness,26/02/2020,2023-03-18 19:22:16.253058,45.82,1,0,13409,Reebok,951,3,17.49
Household Essentials,24/03/2021,2023-03-18 20:03:12.253059,943.18,7,0,44941,P&G,577,4,103.91
Home and Living,20/07/2021,2023-03-18 19:37:09.253061,684.15,6,0,60221,IKEA,392,5,110.6
Groceries,29/09/2021,2023-03-18 17:56:45.253062,686.01,1,1,87309,Unilever,571,3,49.2
Electronics,16/10/2021,2023-03-18 20:24:07.253064,175.64,3,1,45647,Samsung,703,3,70.1
Sports and Outdoors,22/08/2020,2023-03-18 18:51:18.253065,589.04,10,0,77233,Nike,435,5,10.82
Electronics,03/12/2020,2023-03-18 18:14:05.253067,545.3,6,1,16297,Sony,805,2,54.23
Baby and Toys,21/10/2021,2023-03-18 19:45:50.253068,180.73,3,1,65323,Fisher-Price,110,2,77.95
Groceries,24/04/2021,2023-03-18 18:29:29.253070,963.05,8,0,16172,Nestle,944,5,68.46
Groceries,06/09/2020,2023-03-18 19:26:56.253072,660.05,9,1,32166,Unilever,170,2,83.49
Baby and Toys,15/10/2021,2023-03-18 20:05:56.253073,524.88,8,0,76625,Fisher-Price,895,2,57.26
Groceries,11/07/2021,2023-03-18 17:43:14.253075,564.04,8,1,67431,Unilever,940,5,90.74
Groceries,18/09/2021,2023-03-18 20:13:35.253076,902.76,10,0,76992,Nestle,835,3,50.09
Fitness,01/03/2022,2023-03-18 20:11:57.253078,939.29,10,1,87740,Fitbit,673,3,102.24
Beauty and Personal Care,04/04/2021,2023-03-18 19:33:50.253080,398.11,4,1,41857,Colgate,533,2,90.45
Baby and Toys,20/09/2020,2023-03-18 17:50:32.253081,54.63,5,1,81587,Fisher-Price,841,5,62.3
Beauty and Personal Care,21/01/2021,2023-03-18 19:49:02.253083,789.82,6,0,80758,Colgate,687,2,20.67
Home and Living,20/01/2020,2023-03-18 18:17:22.253084,563.22,3,1,26900,IKEA,725,1,24.43
Home and Living,08/08/2020,2023-03-18 19:03:20.253086,81.7,7,1,98932,H&M Home,406,4,105.27
Household Essentials,27/12/2021,2023-03-18 18:11:14.253087,119.37,7,1,54641,P&G,789,5,97.68
Electronics,29/12/2020,2023-03-18 17:55:11.253089,81.58,3,0,77394,Apple,547,2,84.01
Groceries,03/10/2020,2023-03-18 18:08:02.253091,717.22,6,0,92828,Nestle,225,5,115.81
Sports and Outdoors,13/06/2021,2023-03-18 18:34:25.253092,39.17,1,1,17892,Adidas,965,3,98.86
Baby and Toys,12/03/2020,2023-03-18 19:03:03.253094,279.88,6,0,25969,Fisher-Price,435,4,112.75
Home and Living,05/05/2020,2023-03-18 19:56:28.253095,807.15,4,0,42351,H&M Home,253,4,42.78
Fitness,03/03/2020,2023-03-18 18:55:51.253097,662.05,6,0,94591,Adidas,395,3,23.44
Fitness,30/11/2021,2023-03-18 17:55:23.253098,839.49,10,0,30538,Fitbit,815,4,57.23
Beauty and Personal Care,26/03/2021,2023-03-18 19:16:30.253100,2.3,2,1,93436,Colgate,129,2,79.27
Electronics,21/06/2021,2023-03-18 18:36:35.253102,589.96,1,0,80872,Sony,352,1,74.36
Home and Living,17/02/2022,2023-03-18 18:30:55.253103,992.66,3,0,70245,H&M Home,698,3,12.12
Fitness,27/06/2021,2023-03-18 18:59:34.253105,444.2,4,1,56610,Puma,161,2,81.08
Baby and Toys,03/02/2021,2023-03-18 19:22:33.253106,691.57,1,1,22733,Fisher-Price,472,4,35.45
Beauty and Personal Care,24/06/2021,2023-03-18 18:26:42.253108,479.73,5,0,80214,Unilever,402,5,67.36
Electronics,10/05/2020,2023-03-18 18:19:26.253109,774.25,6,0,89545,Sony,565,2,102.79
Beauty and Personal Care,28/02/2021,2023-03-18 17:51:54.253111,411.89,1,0,39564,Loreal,848,4,43.19
Home and Living,31/05/2020,2023-03-18 20:00:32.253113,423.19,10,1,88394,IKEA,217,3,110.4
Electronics,06/12/2020,2023-03-18 18:37:35.253114,185.92,8,1,10664,Samsung,118,2,64.03
Fitness,30/04/2020,2023-03-18 19:48:42.253116,845.86,1,0,82681,Adidas,854,2,67.51
Home and Living,09/07/2020,2023-03-18 18:39:37.253117,241.67,5,0,23047,IKEA,957,1,78.33
Sports and Outdoors,21/06/2020,2023-03-18 19:50:15.253119,141.81,8,0,56659,Puma,108,2,102.0
Home and Living,24/03/2021,2023-03-18 18:38:59.253121,46.78,8,1,92095,IKEA,572,5,29.8
Fitness,05/02/2022,2023-03-18 19:26:14.253122,586.07,6,1,48800,Adidas,707,5,115.0
Baby and Toys,08/11/2021,2023-03-18 18:21:38.253124,305.01,6,0,47624,Fisher-Price,313,1,18.03
Beauty and Personal Care,17/12/2021,2023-03-18 18:11:07.253127,670.64,6,0,55452,Loreal,173,3,69.59
Baby and Toys,13/05/2021,2023-03-18 19:36:24.253128,424.54,7,0,47971,Fisher-Price,597,1,108.7
Fitness,13/10/2020,2023-03-18 19:49:07.253130,764.68,4,0,59263,Fitbit,403,5,105.75
Baby and Toys,23/02/2021,2023-03-18 19:01:44.253132,582.86,1,1,46581,Fisher-Price,284,4,82.53
Beauty and Personal Care,10/11/2020,2023-03-18 18:55:42.253133,795.89,2,0,59163,Loreal,247,4,57.93
Electronics,13/05/2020,2023-03-18 19:01:34.253135,256.57,10,0,31059,Samsung,236,1,44.87
Beauty and Personal Care,25/04/2021,2023-03-18 18:03:02.253136,675.5,1,0,98222,Loreal,730,5,117.31
Beauty and Personal Care,23/11/2021,2023-03-18 20:26:14.253138,434.73,5,1,91870,Colgate,851,3,80.36
Fitness,07/09/2020,2023-03-18 20:13:09.253140,857.62,9,0,47091,Fitbit,694,3,8.43
Baby and Toys,16/05/2021,2023-03-18 17:49:27.253141,549.52,1,1,27896,Fisher-Price,812,1,7.37
Household Essentials,24/09/2021,2023-03-18 17:57:26.253143,334.78,1,0,16677,P&G,584,1,79.16
Household Essentials,12/04/2021,2023-03-18 19:33:52.253144,333.29,2,0,58192,Unilever,506,2,28.78
Household Essentials,04/11/2021,2023-03-18 18:18:41.253146,645.52,5,1,64226,Unilever,188,1,107.73
Baby and Toys,01/01/2022,2023-03-18 19:10:39.253148,527.51,2,0,62391,Fisher-Price,794,2,10.11
Home and Living,28/08/2020,2023-03-18 17:56:08.253149,229.55,8,1,59126,IKEA,699,2,91.36
Sports and Outdoors,13/03/2020,2023-03-18 19:30:41.253151,475.35,8,0,13600,Adidas,243,3,82.01
Baby and Toys,26/11/2020,2023-03-18 20:02:17.253152,892.07,7,0,80425,Fisher-Price,528,5,20.66
Household Essentials,12/01/2022,2023-03-18 18:18:21.253154,670.12,3,0,53578,Unilever,483,4,19.44
Sports and Outdoors,01/03/2021,2023-03-18 18:26:02.253156,692.02,9,1,71626,Adidas,525,1,7.38
Groceries,22/01/2022,2023-03-18 18:43:09.253157,992.11,10,0,94198,Unilever,598,2,14.76
Household Essentials,25/12/2021,2023-03-18 19:35:00.253159,445.9,9,0,97521,Unilever,131,3,59.38
Beauty and Personal Care,18/05/2021,2023-03-18 18:27:12.253161,919.6,9,1,35756,Unilever,352,1,1.86
Groceries,14/12/2020,2023-03-18 20:23:14.253162,248.7,10,1,95618,Unilever,676,1,88.77
Sports and Outdoors,18/11/2021,2023-03-18 18:13:09.253164,694.25,5,0,79255,Nike,333,3,103.25
Fitness,02/08/2021,2023-03-18 19:56:49.253166,87.24,6,1,50478,Reebok,646,5,13.07
Fitness,11/11/2020,2023-03-18 17:58:18.253167,609.65,5,1,80337,Fitbit,170,2,83.91
Baby and Toys,29/12/2021,2023-03-18 19:51:17.253169,460.18,7,1,40182,Fisher-Price,781,4,13.08
Baby and Toys,18/02/2021,2023-03-18 18:52:27.253170,669.09,3,1,71822,Fisher-Price,695,5,107.83
Beauty and Personal Care,12/09/2021,2023-03-18 19:54:26.253172,326.52,10,1,48571,Colgate,169,2,52.75
Beauty and Personal Care,23/02/2022,2023-03-18 18:13:56.253173,818.23,5,1,21064,Loreal,728,4,36.25
Electronics,19/09/2021,2023-03-18 20:16:36.253175,640.45,8,1,30982,Samsung,552,2,66.28
Household Essentials,29/01/2021,2023-03-18 19:05:20.253177,683.01,8,1,40230,P&G,978,5,12.51
Beauty and Personal Care,17/08/2020,2023-03-18 18:22:13.253178,611.4,7,0,77339,Loreal,162,5,17.18
Baby and Toys,12/01/2022,2023-03-18 19:20:08.253180,82.56,2,0,61380,Fisher-Price,534,5,90.34
Groceries,04/04/2020,2023-03-18 18:33:11.253182,941.19,5,0,24307,Unilever,725,2,90.14
Baby and Toys,09/03/2020,2023-03-18 18:06:24.253183,581.47,7,1,25725,Fisher-Price,641,4,33.55
Beauty and Personal Care,28/01/2021,2023-03-18 18:02:22.253185,787.91,6,0,41468,Unilever,413,3,115.28
Groceries,22/02/2021,2023-03-18 18:55:06.253186,327.05,7,0,55829,Nestle,723,1,95.75
Groceries,21/12/2021,2023-03-18 19:50:01.253188,474.8,9,0,39554,Unilever,490,5,80.97
Household Essentials,08/07/2021,2023-03-18 19:58:57.253190,218.46,5,0,79298,P&G,711,1,87.46
Beauty and Personal Care,03/10/2020,2023-03-18 17:58:57.253191,876.62,3,1,76769,Colgate,965,2,42.06
Sports and Outdoors,03/02/2022,2023-03-18 18:47:51.253193,524.25,4,0,89288,Puma,959,4,64.35
Baby and Toys,24/12/2020,2023-03-18 20:07:10.253194,227.54,5,1,14390,Fisher-Price,571,1,108.94
Sports and Outdoors,31/10/2021,2023-03-18 18:27:33.253196,591.07,9,1,14260,Nike,847,1,100.12
Home and Living,23/02/2021,2023-03-18 20:15:08.253198,477.84,1,0,58711,IKEA,670,4,38.06
Sports and Outdoors,22/09/2020,2023-03-18 18:27:25.253199,756.98,9,0,30465,Nike,557,2,28.56
Beauty and Personal Care,30/07/2020,2023-03-18 17:56:18.253201,237.2,9,1,82057,Colgate,746,3,68.83
Home and Living,25/08/2020,2023-03-18 20:05:58.253203,185.22,9,1,28266,IKEA,825,2,13.59
Household Essentials,22/01/2020,2023-03-18 20:18:43.253204,776.06,7,1,90394,Unilever,326,2,77.34
Baby and Toys,04/12/2020,2023-03-18 20:19:14.253206,270.4,1,0,11496,Fisher-Price,205,3,41.4
Fitness,03/06/2020,2023-03-18 20:00:06.253208,710.91,1,0,33355,Puma,297,2,119.9
Fitness,19/03/2021,2023-03-18 17:55:50.253209,661.55,3,0,44211,Fitbit,550,5,80.87
Electronics,06/08/2020,2023-03-18 18:18:08.253211,243.48,3,1,45458,LG,724,5,95.85
Beauty and Personal Care,06/09/2021,2023-03-18 18:00:43.253212,616.06,7,0,92211,Loreal,320,5,112.07
Groceries,14/02/2022,2023-03-18 17:56:08.253214,10.61,1,1,78245,Nestle,524,4,19.66
Baby and Toys,05/05/2021,2023-03-18 19:46:32.253215,214.72,9,1,93581,Fisher-Price,225,4,27.44
Home and Living,30/07/2020,2023-03-18 18:19:28.253217,53.45,2,1,22338,H&M Home,548,5,119.6
Fitness,30/11/2021,2023-03-18 18:24:19.253219,927.25,4,1,76587,Fitbit,858,5,15.19
Fitness,17/05/2021,2023-03-18 18:57:51.253220,980.83,1,1,15372,Fitbit,422,3,27.15
Fitness,22/12/2021,2023-03-18 18:11:36.253222,513.73,6,0,67830,Adidas,394,3,25.9
Sports and Outdoors,08/02/2020,2023-03-18 19:46:33.253223,393.33,2,1,67729,Puma,289,4,10.75
Fitness,22/10/2020,2023-03-18 18:00:31.253225,424.98,8,1,18704,Puma,840,5,37.32
Baby and Toys,26/01/2022,2023-03-18 18:21:40.253227,952.67,8,0,21672,Fisher-Price,357,2,51.6
Sports and Outdoors,23/03/2021,2023-03-18 20:03:32.253228,86.06,5,0,58901,Adidas,502,5,103.16
Electronics,24/08/2021,2023-03-18 19:09:06.253230,11.02,6,1,98891,Nokia,458,4,20.03
Home and Living,22/05/2020,2023-03-18 18:48:45.253231,25.54,9,0,50214,IKEA,588,5,8.89
Electronics,04/05/2020,2023-03-18 18:05:33.253233,321.97,6,1,24692,Samsung,277,1,44.04
Groceries,03/01/2021,2023-03-18 19:14:48.253235,413.46,9,0,38753,Nestle,255,1,118.97
Electronics,20/03/2020,2023-03-18 17:42:10.253237,678.26,1,0,43429,LG,519,4,98.76
Sports and Outdoors,13/10/2021,2023-03-18 18:07:46.253238,940.09,3,1,95476,Puma,934,4,64.84
Home and Living,23/03/2020,2023-03-18 19:55:07.253240,273.68,8,0,91518,H&M Home,922,5,15.11
Groceries,21/04/2021,2023-03-18 19:29:46.253241,436.42,8,0,69374,Unilever,373,4,68.13
Fitness,11/02/2021,2023-03-18 19:33:11.253243,984.07,9,1,64329,Adidas,891,4,56.26
Household Essentials,22/08/2021,2023-03-18 19:45:59.253244,999.01,5,0,80645,Unilever,262,5,40.38
Baby and Toys,26/09/2020,2023-03-18 20:01:34.253246,824.01,6,0,42317,Fisher-Price,223,3,64.51
Electronics,09/09/2020,2023-03-18 17:49:20.253248,66.81,5,1,76309,Apple,969,5,92.27
Household Essentials,19/02/2020,2023-03-18 18:56:26.253249,621.21,1,1,99130,Unilever,716,4,9.08
Beauty and Personal Care,19/12/2021,2023-03-18 19:50:52.253251,713.95,9,0,64502,Colgate,512,1,7.35
Baby and Toys,29/12/2021,2023-03-18 20:02:43.253253,791.8,2,0,19691,Fisher-Price,379,3,74.42
Fitness,17/06/2021,2023-03-18 19:24:37.253254,308.61,9,0,86691,Fitbit,501,1,108.96
Sports and Outdoors,30/01/2020,2023-03-18 18:05:56.253256,55.36,10,0,46155,Puma,813,3,115.83
Electronics,14/02/2022,2023-03-18 19:45:30.253258,510.41,2,1,17711,Nokia,875,3,67.53
Beauty and Personal Care,14/12/2020,2023-03-18 18:10:15.253259,939.26,3,0,24759,Colgate,657,3,61.88
Household Essentials,23/08/2021,2023-03-18 19:03:57.253261,126.67,5,1,48817,Unilever,112,5,104.48
Baby and Toys,25/04/2021,2023-03-18 19:58:22.253264,980.01,3,0,13797,Fisher-Price,615,4,24.05
Sports and Outdoors,31/08/2021,2023-03-18 18:00:33.253265,561.24,1,0,91865,Puma,547,2,31.58
Groceries,06/07/2020,2023-03-18 17:53:46.253267,658.59,6,0,33723,Nestle,247,4,63.16
Electronics,02/03/2021,2023-03-18 18:09:37.253268,94.22,1,0,59864,Sony,657,2,22.8
Beauty and Personal Care,10/10/2021,2023-03-18 20:04:41.253270,21.99,10,0,46003,Unilever,565,2,41.57
Sports and Outdoors,05/07/2021,2023-03-18 17:47:23.253272,53.83,2,0,21939,Puma,365,3,21.52
Beauty and Personal Care,02/03/2021,2023-03-18 18:52:10.253273,925.31,6,1,29344,Colgate,607,5,50.49
Baby and Toys,16/01/2020,2023-03-18 18:58:33.253275,895.86,3,0,20919,Fisher-Price,547,5,115.98
Beauty and Personal Care,23/12/2021,2023-03-18 19:26:02.253277,491.54,2,0,74308,Unilever,616,1,47.72
Beauty and Personal Care,01/03/2020,2023-03-18 18:13:43.253278,865.41,5,0,77715,Unilever,325,1,5.37
Beauty and Personal Care,06/04/2020,2023-03-18 18:48:47.253280,288.3,2,0,25360,Unilever,956,4,101.17
Groceries,06/01/2022,2023-03-18 18:02:02.253281,16.06,9,0,20919,Nestle,677,3,6.04
Home and Living,27/03/2020,2023-03-18 20:15:23.253283,569.73,5,1,10446,IKEA,895,1,48.39
Home and Living,27/01/2022,2023-03-18 17:55:36.253285,673.19,2,1,48316,IKEA,639,2,41.89
Baby and Toys,14/05/2021,2023-03-18 18:35:52.253286,892.6,9,0,68841,Fisher-Price,403,5,114.04
Home and Living,29/02/2020,2023-03-18 19:10:28.253288,383.51,2,0,85920,IKEA,818,1,91.96
Beauty and Personal Care,06/11/2021,2023-03-18 18:54:43.253290,537.03,4,1,37260,Colgate,361,4,66.21
Groceries,09/09/2020,2023-03-18 19:51:17.253291,94.41,1,1,92724,Nestle,753,1,76.07
Sports and Outdoors,17/05/2021,2023-03-18 18:02:20.253293,981.83,3,0,17750,Nike,496,4,71.12
Beauty and Personal Care,16/07/2021,2023-03-18 19:09:43.253295,489.17,1,0,48858,Colgate,300,4,38.3
Beauty and Personal Care,05/03/2022,2023-03-18 19:32:36.253296,2.03,8,0,51232,Colgate,789,3,91.51
Baby and Toys,02/01/2022,2023-03-18 18:27:49.253298,900.6,2,1,11820,Fisher-Price,492,5,10.39
Sports and Outdoors,24/05/2021,2023-03-18 18:43:15.253300,290.17,2,1,52246,Nike,489,5,108.75
Home and Living,20/09/2020,2023-03-18 20:01:37.253301,544.26,6,1,94533,H&M Home,391,3,67.4
Home and Living,06/12/2021,2023-03-18 18:28:53.253303,172.78,9,0,67455,IKEA,991,3,119.22
Fitness,25/11/2020,2023-03-18 19:07:09.253304,187.31,8,1,59925,Reebok,149,1,66.69
Beauty and Personal Care,15/10/2021,2023-03-18 18:36:55.253306,797.35,5,0,48670,Loreal,674,2,93.5
Sports and Outdoors,27/03/2020,2023-03-18 20:17:59.253308,37.25,1,1,31502,Nike,714,2,48.85
Electronics,04/04/2020,2023-03-18 18:14:37.253309,846.27,9,0,14569,Nokia,382,2,11.15
Baby and Toys,10/05/2021,2023-03-18 19:32:55.253311,800.34,6,1,89448,Fisher-Price,919,1,105.2
Groceries,24/11/2021,2023-03-18 19:39:57.253313,653.55,9,0,20936,Nestle,573,2,16.49
Baby and Toys,16/12/2020,2023-03-18 18:09:38.253314,667.43,1,0,22843,Fisher-Price,859,2,98.15
Groceries,17/02/2022,2023-03-18 18:26:20.253316,300.57,1,0,13078,Unilever,407,3,103.18
Groceries,09/05/2021,2023-03-18 19:46:39.253318,325.64,4,0,67904,Nestle,751,1,24.93
Home and Living,10/12/2020,2023-03-18 17:42:59.253319,607.78,7,0,32695,H&M Home,449,5,1.36
Home and Living,15/09/2021,2023-03-18 19:59:48.253321,412.31,5,0,17602,IKEA,817,2,106.22
Fitness,21/07/2020,2023-03-18 17:43:24.253322,491.09,9,0,47687,Adidas,630,2,90.62
Groceries,01/04/2021,2023-03-18 17:48:40.253324,460.66,8,0,35356,Nestle,519,3,94.29
Baby and Toys,16/04/2021,2023-03-18 19:58:23.253326,99.55,9,1,64368,Fisher-Price,782,1,37.65
Household Essentials,26/10/2021,2023-03-18 18:21:10.253327,81.45,9,0,97959,Unilever,368,3,32.98
Baby and Toys,29/04/2020,2023-03-18 18:51:58.253329,16.65,3,0,85416,Fisher-Price,821,1,92.59
Household Essentials,07/02/2020,2023-03-18 19:44:54.253331,656.05,5,0,94693,P&G,928,1,80.49
Baby and Toys,10/02/2020,2023-03-18 17:41:27.253332,103.63,7,1,62103,Fisher-Price,567,3,53.06
Baby and Toys,24/01/2020,2023-03-18 18:11:46.253334,367.19,4,0,99221,Fisher-Price,514,2,29.01
Household Essentials,20/05/2020,2023-03-18 19:09:13.253335,683.41,9,1,92095,P&G,315,2,8.99
Electronics,23/12/2021,2023-03-18 20:18:15.253337,751.78,1,0,72644,LG,525,2,26.2
Groceries,03/07/2021,2023-03-18 20:03:17.253339,594.51,4,1,98373,Unilever,993,5,47.95
Home and Living,19/09/2021,2023-03-18 19:54:19.253340,62.04,3,1,70160,H&M Home,340,5,46.82
Beauty and Personal Care,26/02/2021,2023-03-18 19:11:01.253342,838.93,4,0,79031,Loreal,433,4,31.34
Electronics,03/06/2020,2023-03-18 19:46:18.253344,290.02,8,0,38160,Apple,294,1,46.16
Home and Living,26/06/2020,2023-03-18 19:06:06.253345,290.53,10,0,72621,H&M Home,578,2,5.96
Groceries,05/01/2020,2023-03-18 20:14:20.253347,48.66,3,0,28694,Nestle,524,5,54.71
Home and Living,05/09/2020,2023-03-18 19:49:16.253348,620.58,7,0,52377,H&M Home,760,2,70.69
Home and Living,20/11/2020,2023-03-18 19:30:01.253350,929.69,7,1,63096,IKEA,321,4,68.62
Groceries,26/11/2021,2023-03-18 18:19:56.253352,362.47,5,1,25982,Unilever,607,2,45.69
Groceries,18/06/2020,2023-03-18 18:26:31.253353,918.49,10,0,24259,Unilever,157,1,42.6
Fitness,14/01/2022,2023-03-18 20:22:06.253355,255.74,3,1,82199,Puma,293,4,10.91
Beauty and Personal Care,14/11/2020,2023-03-18 18:05:53.253357,864.39,2,0,42498,Loreal,202,1,99.7
Baby and Toys,02/04/2021,2023-03-18 19:43:28.253358,314.14,5,1,19079,Fisher-Price,648,3,88.68
Groceries,29/05/2020,2023-03-18 20:16:19.253360,51.18,2,1,72887,Unilever,422,2,56.38
Baby and Toys,27/09/2020,2023-03-18 18:30:41.253361,734.25,3,0,94908,Fisher-Price,828,2,67.81
Electronics,24/05/2020,2023-03-18 17:48:14.253363,252.84,5,0,30059,LG,494,1,93.2
Home and Living,05/03/2020,2023-03-18 18:20:50.253365,683.04,3,1,56178,H&M Home,871,3,105.01
Electronics,16/02/2022,2023-03-18 20:20:03.253366,374.1,6,0,89408,Samsung,229,4,110.03
Fitness,29/02/2020,2023-03-18 18:11:16.253368,664.03,3,0,71014,Puma,474,5,32.51
Home and Living,18/01/2022,2023-03-18 19:46:04.253369,282.29,5,0,93759,H&M Home,828,5,33.14
Beauty and Personal Care,30/07/2020,2023-03-18 19:13:35.253371,269.46,8,1,82642,Colgate,653,3,78.14
Electronics,21/11/2021,2023-03-18 19:04:26.253372,317.17,10,0,75185,Samsung,584,4,48.32
Beauty and Personal Care,22/11/2020,2023-03-18 20:12:08.253374,496.29,1,0,90085,Colgate,128,4,79.16
Electronics,24/12/2020,2023-03-18 18:45:42.253376,199.4,9,1,24830,Apple,737,4,14.12
Household Essentials,10/06/2020,2023-03-18 18:17:50.253377,553.84,3,1,27471,P&G,165,1,2.92
Household Essentials,25/10/2020,2023-03-18 18:01:40.253379,627.08,5,1,22951,P&G,849,1,53.53
Beauty and Personal Care,18/06/2020,2023-03-18 19:27:26.253380,579.28,6,1,53320,Unilever,758,3,39.07
Groceries,01/10/2020,2023-03-18 19:40:21.253382,414.83,6,0,60358,Nestle,667,5,47.31
Groceries,17/04/2020,2023-03-18 20:05:16.253384,569.81,7,1,99904,Nestle,135,2,25.12
Fitness,02/05/2020,2023-03-18 19:36:25.253385,301.27,8,0,65445,Adidas,608,3,6.11
